location,date,hits
AZ,2020-03-11,0
AZ,2020-03-12,0
AZ,2020-03-13,3.789473684210526
AZ,2020-03-14,0
AZ,2020-03-15,0
AZ,2020-03-16,8.842105263157894
AZ,2020-03-17,7.578947368421052
AZ,2020-03-18,27.789473684210524
AZ,2020-03-19,16.421052631578945
AZ,2020-03-20,24
AZ,2020-03-21,17.684210526315788
AZ,2020-03-22,13.894736842105262
AZ,2020-03-23,26.52631578947368
AZ,2020-03-24,24
AZ,2020-03-25,48
AZ,2020-03-26,32.84210526315789
AZ,2020-03-27,60.63157894736842
AZ,2020-03-28,22.736842105263158
AZ,2020-03-29,58.10526315789473
AZ,2020-03-30,59.368421052631575
AZ,2020-03-31,49.26315789473684
AZ,2020-04-01,60.63157894736842
AZ,2020-04-02,42.94736842105263
AZ,2020-04-03,50.526315789473685
CA,2020-02-01,2
CA,2020-02-02,0
CA,2020-02-03,1
CA,2020-02-04,3
CA,2020-02-05,2
CA,2020-02-06,1
CA,2020-02-07,1
CA,2020-02-08,2
CA,2020-02-09,1
CA,2020-02-10,1
CA,2020-02-11,1
CA,2020-02-12,1
CA,2020-02-13,2
CA,2020-02-14,1
CA,2020-02-15,0
CA,2020-02-16,2
CA,2020-02-17,2
CA,2020-02-18,1
CA,2020-02-19,1
CA,2020-02-20,1
CA,2020-02-21,1
CA,2020-02-22,2
CA,2020-02-23,1
CA,2020-02-24,1
CA,2020-02-25,2
CA,2020-02-26,1
CA,2020-02-27,1
CA,2020-02-28,1
CA,2020-02-29,2
CA,2020-03-01,1
CA,2020-03-02,1
CA,2020-03-03,1
CA,2020-03-04,1
CA,2020-03-05,1
CA,2020-03-06,1
CA,2020-03-07,2
CA,2020-03-08,1
CA,2020-03-09,3
CA,2020-03-10,2
CA,2020-03-11,1
CA,2020-03-12,1
CA,2020-03-13,5
CA,2020-03-14,5
CA,2020-03-15,7
CA,2020-03-16,17
CA,2020-03-17,41
CA,2020-03-18,35
CA,2020-03-19,31
CA,2020-03-20,42
CA,2020-03-21,29
CA,2020-03-22,23
CA,2020-03-23,30
CA,2020-03-24,30
CA,2020-03-25,35
CA,2020-03-26,54
CA,2020-03-27,45
CA,2020-03-28,38
CA,2020-03-29,31
CA,2020-03-30,42
CA,2020-03-31,40
CA,2020-04-01,40
CA,2020-04-02,43
CA,2020-04-03,34
CO,2020-02-01,0
CO,2020-02-02,8.88888888888889
CO,2020-02-03,7.4074074074074066
CO,2020-02-04,0
CO,2020-02-05,7.4074074074074066
CO,2020-02-06,0
CO,2020-02-07,0
CO,2020-02-08,8.88888888888889
CO,2020-02-09,8.88888888888889
CO,2020-02-10,0
CO,2020-02-11,0
CO,2020-02-12,7.4074074074074066
CO,2020-02-13,7.4074074074074066
CO,2020-02-14,0
CO,2020-02-15,0
CO,2020-02-16,8.88888888888889
CO,2020-02-17,7.4074074074074066
CO,2020-02-18,0
CO,2020-02-19,0
CO,2020-02-20,7.4074074074074066
CO,2020-02-21,7.4074074074074066
CO,2020-02-22,0
CO,2020-02-23,0
CO,2020-02-24,0
CO,2020-02-25,0
CO,2020-02-26,0
CO,2020-02-27,0
CO,2020-02-28,0
CO,2020-02-29,8.88888888888889
CO,2020-03-01,0
CO,2020-03-02,7.4074074074074066
CO,2020-03-03,0
CO,2020-03-04,0
CO,2020-03-05,0
CO,2020-03-06,0
CO,2020-03-07,0
CO,2020-03-08,0
CO,2020-03-09,0
CO,2020-03-10,0
CO,2020-03-11,0
CO,2020-03-12,7.4074074074074066
CO,2020-03-13,7.4074074074074066
CO,2020-03-14,17.77777777777778
CO,2020-03-15,16.296296296296294
CO,2020-03-16,14.814814814814813
CO,2020-03-17,99.25925925925925
CO,2020-03-18,81.48148148148148
CO,2020-03-19,66.66666666666666
CO,2020-03-20,85.92592592592592
CO,2020-03-21,65.18518518518518
CO,2020-03-22,69.62962962962962
CO,2020-03-23,50.37037037037037
CO,2020-03-24,65.18518518518518
CO,2020-03-25,50.37037037037037
CO,2020-03-26,118.5185185185185
CO,2020-03-27,99.25925925925925
CO,2020-03-28,68.14814814814814
CO,2020-03-29,80
CO,2020-03-30,41.48148148148148
CO,2020-03-31,65.18518518518518
CO,2020-04-01,91.85185185185185
CO,2020-04-02,78.51851851851852
CO,2020-04-03,77.03703703703704
CT,2020-02-01,0
CT,2020-02-02,0
CT,2020-02-03,0
CT,2020-02-04,0
CT,2020-02-05,0
CT,2020-02-06,0
CT,2020-02-07,0
CT,2020-02-08,10
CT,2020-02-09,0
CT,2020-02-10,0
CT,2020-02-11,0
CT,2020-02-12,0
CT,2020-02-13,0
CT,2020-02-14,0
CT,2020-02-15,0
CT,2020-02-16,0
CT,2020-02-17,0
CT,2020-02-18,0
CT,2020-02-19,15
CT,2020-02-20,8
CT,2020-02-21,0
CT,2020-02-22,0
CT,2020-02-23,0
CT,2020-02-24,0
CT,2020-02-25,8
CT,2020-02-26,0
CT,2020-02-27,0
CT,2020-02-28,0
CT,2020-02-29,9
CT,2020-03-01,0
CT,2020-03-02,0
CT,2020-03-03,0
CT,2020-03-04,0
CT,2020-03-05,0
CT,2020-03-06,8
CT,2020-03-07,9
CT,2020-03-08,9
CT,2020-03-09,0
CT,2020-03-10,0
CT,2020-03-11,8
CT,2020-03-12,15
CT,2020-03-13,16
CT,2020-03-14,0
CT,2020-03-15,13
CT,2020-03-16,15
CT,2020-03-17,48
CT,2020-03-18,41
CT,2020-03-19,11
CT,2020-03-20,32
CT,2020-03-21,17
CT,2020-03-22,29
CT,2020-03-23,23
CT,2020-03-24,39
CT,2020-03-25,35
CT,2020-03-26,50
CT,2020-03-27,42
CT,2020-03-28,28
CT,2020-03-29,46
CT,2020-03-30,43
CT,2020-03-31,36
CT,2020-04-01,54
CT,2020-04-02,40
CT,2020-04-03,30
DC,2020-02-01,0
DC,2020-02-02,0
DC,2020-02-03,0
DC,2020-02-04,37.16279069767442
DC,2020-02-05,0
DC,2020-02-06,0
DC,2020-02-07,0
DC,2020-02-08,0
DC,2020-02-09,0
DC,2020-02-10,0
DC,2020-02-11,0
DC,2020-02-12,0
DC,2020-02-13,0
DC,2020-02-14,0
DC,2020-02-15,0
DC,2020-02-16,0
DC,2020-02-17,0
DC,2020-02-18,0
DC,2020-02-19,0
DC,2020-02-20,0
DC,2020-02-21,0
DC,2020-02-22,0
DC,2020-02-23,0
DC,2020-02-24,0
DC,2020-02-25,0
DC,2020-02-26,0
DC,2020-02-27,0
DC,2020-02-28,0
DC,2020-02-29,0
DC,2020-03-01,0
DC,2020-03-02,0
DC,2020-03-03,0
DC,2020-03-04,0
DC,2020-03-05,0
DC,2020-03-06,0
DC,2020-03-07,0
DC,2020-03-08,0
DC,2020-03-09,0
DC,2020-03-10,0
DC,2020-03-11,37.16279069767442
DC,2020-03-12,0
DC,2020-03-13,0
DC,2020-03-14,0
DC,2020-03-15,0
DC,2020-03-16,85.25581395348837
DC,2020-03-17,67.76744186046511
DC,2020-03-18,48.093023255813954
DC,2020-03-19,48.093023255813954
DC,2020-03-20,50.27906976744186
DC,2020-03-21,0
DC,2020-03-22,65.5813953488372
DC,2020-03-23,91.81395348837209
DC,2020-03-24,48.093023255813954
DC,2020-03-25,100.55813953488372
DC,2020-03-26,126.7906976744186
DC,2020-03-27,100.55813953488372
DC,2020-03-28,65.5813953488372
DC,2020-03-29,65.5813953488372
DC,2020-03-30,98.37209302325581
DC,2020-03-31,98.37209302325581
DC,2020-04-01,74.32558139534883
DC,2020-04-02,205.48837209302326
DC,2020-04-03,78.69767441860465
DE,2020-02-01,0
DE,2020-02-02,74.07407407407408
DE,2020-02-03,0
DE,2020-02-04,0
DE,2020-02-05,0
DE,2020-02-06,0
DE,2020-02-07,0
DE,2020-02-08,0
DE,2020-02-09,0
DE,2020-02-10,0
DE,2020-02-11,0
DE,2020-02-12,0
DE,2020-02-13,66.66666666666667
DE,2020-02-14,0
DE,2020-02-15,0
DE,2020-02-16,0
DE,2020-02-17,0
DE,2020-02-18,0
DE,2020-02-19,0
DE,2020-02-20,0
DE,2020-02-21,64.81481481481481
DE,2020-02-22,0
DE,2020-02-23,0
DE,2020-02-24,0
DE,2020-02-25,0
DE,2020-02-26,0
DE,2020-02-27,0
DE,2020-02-28,0
DE,2020-02-29,0
DE,2020-03-01,0
DE,2020-03-02,0
DE,2020-03-03,0
DE,2020-03-04,0
DE,2020-03-05,0
DE,2020-03-06,62.96296296296296
DE,2020-03-07,0
DE,2020-03-08,0
DE,2020-03-09,0
DE,2020-03-10,0
DE,2020-03-11,0
DE,2020-03-12,0
DE,2020-03-13,64.81481481481481
DE,2020-03-14,72.22222222222223
DE,2020-03-15,0
DE,2020-03-16,61.111111111111114
DE,2020-03-17,62.96296296296296
DE,2020-03-18,62.96296296296296
DE,2020-03-19,181.4814814814815
DE,2020-03-20,61.111111111111114
DE,2020-03-21,129.62962962962962
DE,2020-03-22,124.07407407407408
DE,2020-03-23,161.11111111111111
DE,2020-03-24,150
DE,2020-03-25,120.37037037037037
DE,2020-03-26,124.07407407407408
DE,2020-03-27,140.74074074074073
DE,2020-03-28,92.5925925925926
DE,2020-03-29,185.1851851851852
DE,2020-03-30,85.18518518518519
DE,2020-03-31,109.25925925925927
DE,2020-04-01,55.55555555555556
DE,2020-04-02,55.55555555555556
DE,2020-04-03,83.33333333333333
FL,2020-02-01,2.9310344827586206
FL,2020-02-02,4.396551724137931
FL,2020-02-03,4.396551724137931
FL,2020-02-04,0
FL,2020-02-05,2.9310344827586206
FL,2020-02-06,0
FL,2020-02-07,0
FL,2020-02-08,2.9310344827586206
FL,2020-02-09,0
FL,2020-02-10,1.4655172413793103
FL,2020-02-11,0
FL,2020-02-12,5.862068965517241
FL,2020-02-13,1.4655172413793103
FL,2020-02-14,4.396551724137931
FL,2020-02-15,0
FL,2020-02-16,0
FL,2020-02-17,0
FL,2020-02-18,4.396551724137931
FL,2020-02-19,1.4655172413793103
FL,2020-02-20,2.9310344827586206
FL,2020-02-21,2.9310344827586206
FL,2020-02-22,0
FL,2020-02-23,2.9310344827586206
FL,2020-02-24,4.396551724137931
FL,2020-02-25,4.396551724137931
FL,2020-02-26,4.396551724137931
FL,2020-02-27,1.4655172413793103
FL,2020-02-28,0
FL,2020-02-29,0
FL,2020-03-01,0
FL,2020-03-02,1.4655172413793103
FL,2020-03-03,1.4655172413793103
FL,2020-03-04,1.4655172413793103
FL,2020-03-05,0
FL,2020-03-06,1.4655172413793103
FL,2020-03-07,0
FL,2020-03-08,2.9310344827586206
FL,2020-03-09,1.4655172413793103
FL,2020-03-10,1.4655172413793103
FL,2020-03-11,1.4655172413793103
FL,2020-03-12,1.4655172413793103
FL,2020-03-13,5.862068965517241
FL,2020-03-14,2.9310344827586206
FL,2020-03-15,2.9310344827586206
FL,2020-03-16,8.793103448275861
FL,2020-03-17,16.120689655172413
FL,2020-03-18,24.913793103448274
FL,2020-03-19,45.43103448275862
FL,2020-03-20,49.82758620689655
FL,2020-03-21,60.08620689655172
FL,2020-03-22,38.103448275862064
FL,2020-03-23,65.94827586206897
FL,2020-03-24,63.01724137931034
FL,2020-03-25,87.93103448275862
FL,2020-03-26,117.24137931034483
FL,2020-03-27,111.37931034482759
FL,2020-03-28,105.51724137931033
FL,2020-03-29,89.39655172413792
FL,2020-03-30,105.51724137931033
FL,2020-03-31,95.25862068965517
FL,2020-04-01,104.05172413793103
FL,2020-04-02,124.56896551724137
FL,2020-04-03,104.05172413793103
GA,2020-02-01,0
GA,2020-02-02,0
GA,2020-02-03,3.8793103448275863
GA,2020-02-04,7.758620689655173
GA,2020-02-05,3.8793103448275863
GA,2020-02-06,0
GA,2020-02-07,3.8793103448275863
GA,2020-02-08,0
GA,2020-02-09,0
GA,2020-02-10,3.8793103448275863
GA,2020-02-11,3.8793103448275863
GA,2020-02-12,3.8793103448275863
GA,2020-02-13,0
GA,2020-02-14,3.8793103448275863
GA,2020-02-15,5.172413793103448
GA,2020-02-16,5.172413793103448
GA,2020-02-17,0
GA,2020-02-18,7.758620689655173
GA,2020-02-19,0
GA,2020-02-20,0
GA,2020-02-21,3.8793103448275863
GA,2020-02-22,0
GA,2020-02-23,0
GA,2020-02-24,0
GA,2020-02-25,0
GA,2020-02-26,0
GA,2020-02-27,0
GA,2020-02-28,0
GA,2020-02-29,0
GA,2020-03-01,0
GA,2020-03-02,3.8793103448275863
GA,2020-03-03,0
GA,2020-03-04,3.8793103448275863
GA,2020-03-05,0
GA,2020-03-06,0
GA,2020-03-07,0
GA,2020-03-08,0
GA,2020-03-09,6.4655172413793105
GA,2020-03-10,3.8793103448275863
GA,2020-03-11,0
GA,2020-03-12,6.4655172413793105
GA,2020-03-13,3.8793103448275863
GA,2020-03-14,7.758620689655173
GA,2020-03-15,3.8793103448275863
GA,2020-03-16,5.172413793103448
GA,2020-03-17,24.56896551724138
GA,2020-03-18,28.448275862068968
GA,2020-03-19,28.448275862068968
GA,2020-03-20,49.13793103448276
GA,2020-03-21,25.862068965517242
GA,2020-03-22,24.56896551724138
GA,2020-03-23,45.258620689655174
GA,2020-03-24,40.08620689655172
GA,2020-03-25,69.82758620689656
GA,2020-03-26,72.41379310344828
GA,2020-03-27,96.98275862068965
GA,2020-03-28,62.06896551724138
GA,2020-03-29,53.01724137931035
GA,2020-03-30,90.51724137931035
GA,2020-03-31,71.12068965517241
GA,2020-04-01,80.17241379310344
GA,2020-04-02,87.93103448275862
GA,2020-04-03,75
HI,2020-02-01,0
HI,2020-02-02,0
HI,2020-02-03,0
HI,2020-02-04,0
HI,2020-02-05,0
HI,2020-02-06,0
HI,2020-02-07,0
HI,2020-02-08,0
HI,2020-02-09,0
HI,2020-02-10,0
HI,2020-02-11,0
HI,2020-02-12,0
HI,2020-02-13,0
HI,2020-02-14,0
HI,2020-02-15,0
HI,2020-02-16,0
HI,2020-02-17,0
HI,2020-02-18,0
HI,2020-02-19,0
HI,2020-02-20,0
HI,2020-02-21,0
HI,2020-02-22,0
HI,2020-02-23,0
HI,2020-02-24,0
HI,2020-02-25,0
HI,2020-02-26,0
HI,2020-02-27,0
HI,2020-02-28,0
HI,2020-02-29,0
HI,2020-03-01,0
HI,2020-03-02,0
HI,2020-03-03,0
HI,2020-03-04,0
HI,2020-03-05,34.96551724137931
HI,2020-03-06,0
HI,2020-03-07,0
HI,2020-03-08,0
HI,2020-03-09,0
HI,2020-03-10,0
HI,2020-03-11,33.62068965517241
HI,2020-03-12,0
HI,2020-03-13,0
HI,2020-03-14,0
HI,2020-03-15,0
HI,2020-03-16,0
HI,2020-03-17,48.41379310344828
HI,2020-03-18,95.48275862068965
HI,2020-03-19,99.51724137931035
HI,2020-03-20,67.24137931034483
HI,2020-03-21,37.6551724137931
HI,2020-03-22,95.48275862068965
HI,2020-03-23,83.37931034482759
HI,2020-03-24,51.10344827586207
HI,2020-03-25,82.0344827586207
HI,2020-03-26,104.89655172413794
HI,2020-03-27,68.58620689655173
HI,2020-03-28,55.13793103448276
HI,2020-03-29,94.13793103448276
HI,2020-03-30,49.758620689655174
HI,2020-03-31,63.20689655172414
HI,2020-04-01,48.41379310344828
HI,2020-04-02,82.0344827586207
HI,2020-04-03,49.758620689655174
IA,2020-02-01,0
IA,2020-02-02,0
IA,2020-02-03,14.413793103448276
IA,2020-02-04,0
IA,2020-02-05,15.724137931034482
IA,2020-02-06,15.724137931034482
IA,2020-02-07,0
IA,2020-02-08,0
IA,2020-02-09,0
IA,2020-02-10,0
IA,2020-02-11,0
IA,2020-02-12,0
IA,2020-02-13,0
IA,2020-02-14,15.724137931034482
IA,2020-02-15,0
IA,2020-02-16,0
IA,2020-02-17,15.724137931034482
IA,2020-02-18,0
IA,2020-02-19,15.724137931034482
IA,2020-02-20,0
IA,2020-02-21,0
IA,2020-02-22,0
IA,2020-02-23,18.344827586206897
IA,2020-02-24,0
IA,2020-02-25,0
IA,2020-02-26,0
IA,2020-02-27,0
IA,2020-02-28,0
IA,2020-02-29,0
IA,2020-03-01,18.344827586206897
IA,2020-03-02,0
IA,2020-03-03,0
IA,2020-03-04,0
IA,2020-03-05,0
IA,2020-03-06,0
IA,2020-03-07,0
IA,2020-03-08,0
IA,2020-03-09,0
IA,2020-03-10,15.724137931034482
IA,2020-03-11,0
IA,2020-03-12,0
IA,2020-03-13,0
IA,2020-03-14,0
IA,2020-03-15,0
IA,2020-03-16,40.62068965517241
IA,2020-03-17,83.86206896551724
IA,2020-03-18,57.6551724137931
IA,2020-03-19,48.48275862068965
IA,2020-03-20,39.310344827586206
IA,2020-03-21,61.58620689655172
IA,2020-03-22,83.86206896551724
IA,2020-03-23,79.93103448275862
IA,2020-03-24,69.44827586206897
IA,2020-03-25,53.724137931034484
IA,2020-03-26,60.275862068965516
IA,2020-03-27,56.3448275862069
IA,2020-03-28,32.758620689655174
IA,2020-03-29,87.79310344827586
IA,2020-03-30,77.3103448275862
IA,2020-03-31,47.172413793103445
IA,2020-04-01,85.17241379310344
IA,2020-04-02,99.58620689655172
IA,2020-04-03,74.6896551724138
ID,2020-02-01,0
ID,2020-02-02,0
ID,2020-02-03,0
ID,2020-02-04,0
ID,2020-02-05,0
ID,2020-02-06,0
ID,2020-02-07,43.103448275862064
ID,2020-02-08,0
ID,2020-02-09,48.275862068965516
ID,2020-02-10,81.03448275862068
ID,2020-02-11,0
ID,2020-02-12,0
ID,2020-02-13,0
ID,2020-02-14,43.103448275862064
ID,2020-02-15,0
ID,2020-02-16,0
ID,2020-02-17,0
ID,2020-02-18,0
ID,2020-02-19,0
ID,2020-02-20,0
ID,2020-02-21,0
ID,2020-02-22,0
ID,2020-02-23,0
ID,2020-02-24,0
ID,2020-02-25,0
ID,2020-02-26,0
ID,2020-02-27,0
ID,2020-02-28,0
ID,2020-02-29,0
ID,2020-03-01,0
ID,2020-03-02,0
ID,2020-03-03,0
ID,2020-03-04,0
ID,2020-03-05,0
ID,2020-03-06,0
ID,2020-03-07,0
ID,2020-03-08,0
ID,2020-03-09,0
ID,2020-03-10,37.93103448275862
ID,2020-03-11,0
ID,2020-03-12,0
ID,2020-03-13,0
ID,2020-03-14,0
ID,2020-03-15,0
ID,2020-03-16,0
ID,2020-03-17,36.206896551724135
ID,2020-03-18,55.172413793103445
ID,2020-03-19,74.13793103448275
ID,2020-03-20,53.44827586206896
ID,2020-03-21,168.9655172413793
ID,2020-03-22,0
ID,2020-03-23,68.9655172413793
ID,2020-03-24,70.6896551724138
ID,2020-03-25,172.41379310344826
ID,2020-03-26,163.79310344827584
ID,2020-03-27,87.93103448275862
ID,2020-03-28,79.3103448275862
ID,2020-03-29,77.58620689655172
ID,2020-03-30,34.48275862068965
ID,2020-03-31,98.27586206896551
ID,2020-04-01,31.034482758620687
ID,2020-04-02,32.75862068965517
ID,2020-04-03,103.44827586206895
IL,2020-02-01,4.137931034482759
IL,2020-02-02,4.137931034482759
IL,2020-02-03,4.137931034482759
IL,2020-02-04,9.655172413793103
IL,2020-02-05,0
IL,2020-02-06,2.7586206896551726
IL,2020-02-07,5.517241379310345
IL,2020-02-08,4.137931034482759
IL,2020-02-09,4.137931034482759
IL,2020-02-10,2.7586206896551726
IL,2020-02-11,6.8965517241379315
IL,2020-02-12,2.7586206896551726
IL,2020-02-13,2.7586206896551726
IL,2020-02-14,6.8965517241379315
IL,2020-02-15,4.137931034482759
IL,2020-02-16,4.137931034482759
IL,2020-02-17,0
IL,2020-02-18,2.7586206896551726
IL,2020-02-19,4.137931034482759
IL,2020-02-20,2.7586206896551726
IL,2020-02-21,2.7586206896551726
IL,2020-02-22,6.8965517241379315
IL,2020-02-23,0
IL,2020-02-24,0
IL,2020-02-25,2.7586206896551726
IL,2020-02-26,0
IL,2020-02-27,6.8965517241379315
IL,2020-02-28,0
IL,2020-02-29,0
IL,2020-03-01,6.8965517241379315
IL,2020-03-02,0
IL,2020-03-03,2.7586206896551726
IL,2020-03-04,2.7586206896551726
IL,2020-03-05,2.7586206896551726
IL,2020-03-06,0
IL,2020-03-07,0
IL,2020-03-08,4.137931034482759
IL,2020-03-09,9.655172413793103
IL,2020-03-10,2.7586206896551726
IL,2020-03-11,2.7586206896551726
IL,2020-03-12,2.7586206896551726
IL,2020-03-13,4.137931034482759
IL,2020-03-14,6.8965517241379315
IL,2020-03-15,11.03448275862069
IL,2020-03-16,37.24137931034483
IL,2020-03-17,41.37931034482759
IL,2020-03-18,46.896551724137936
IL,2020-03-19,56.55172413793104
IL,2020-03-20,68.96551724137932
IL,2020-03-21,51.03448275862069
IL,2020-03-22,51.03448275862069
IL,2020-03-23,78.62068965517241
IL,2020-03-24,63.44827586206897
IL,2020-03-25,57.931034482758626
IL,2020-03-26,110.3448275862069
IL,2020-03-27,95.17241379310346
IL,2020-03-28,64.82758620689656
IL,2020-03-29,68.96551724137932
IL,2020-03-30,100.6896551724138
IL,2020-03-31,107.58620689655173
IL,2020-04-01,74.48275862068967
IL,2020-04-02,88.27586206896552
IL,2020-04-03,66.20689655172414
IN,2020-02-01,0
IN,2020-02-02,12.068965517241379
IN,2020-02-03,0
IN,2020-02-04,13.793103448275861
IN,2020-02-05,10.344827586206897
IN,2020-02-06,10.344827586206897
IN,2020-02-07,0
IN,2020-02-08,0
IN,2020-02-09,0
IN,2020-02-10,8.620689655172413
IN,2020-02-11,8.620689655172413
IN,2020-02-12,0
IN,2020-02-13,0
IN,2020-02-14,0
IN,2020-02-15,0
IN,2020-02-16,0
IN,2020-02-17,10.344827586206897
IN,2020-02-18,0
IN,2020-02-19,8.620689655172413
IN,2020-02-20,8.620689655172413
IN,2020-02-21,0
IN,2020-02-22,0
