location,date,hits
AZ,2020-03-15,3.4666666666666663
AZ,2020-03-16,9.244444444444444
AZ,2020-03-17,13.866666666666665
AZ,2020-03-18,31.199999999999996
AZ,2020-03-19,9.244444444444444
AZ,2020-03-20,40.44444444444444
AZ,2020-03-21,21.955555555555552
AZ,2020-03-22,17.333333333333332
AZ,2020-03-23,21.955555555555552
AZ,2020-03-24,21.955555555555552
AZ,2020-03-25,41.599999999999994
AZ,2020-03-26,47.37777777777777
AZ,2020-03-27,60.08888888888888
AZ,2020-03-28,47.37777777777777
AZ,2020-03-29,48.53333333333333
AZ,2020-03-30,42.75555555555555
AZ,2020-03-31,49.68888888888888
CA,2020-02-01,0
CA,2020-02-02,1
CA,2020-02-03,2
CA,2020-02-04,2
CA,2020-02-05,1
CA,2020-02-06,1
CA,2020-02-07,0
CA,2020-02-08,1
CA,2020-02-09,0
CA,2020-02-10,0
CA,2020-02-11,2
CA,2020-02-12,1
CA,2020-02-13,0
CA,2020-02-14,0
CA,2020-02-15,1
CA,2020-02-16,1
CA,2020-02-17,0
CA,2020-02-18,1
CA,2020-02-19,1
CA,2020-02-20,1
CA,2020-02-21,0
CA,2020-02-22,1
CA,2020-02-23,1
CA,2020-02-24,1
CA,2020-02-25,1
CA,2020-02-26,1
CA,2020-02-27,1
CA,2020-02-28,1
CA,2020-02-29,1
CA,2020-03-01,1
CA,2020-03-02,1
CA,2020-03-03,1
CA,2020-03-04,1
CA,2020-03-05,0
CA,2020-03-06,1
CA,2020-03-07,1
CA,2020-03-08,0
CA,2020-03-09,3
CA,2020-03-10,1
CA,2020-03-11,1
CA,2020-03-12,3
CA,2020-03-13,6
CA,2020-03-14,3
CA,2020-03-15,5
CA,2020-03-16,16
CA,2020-03-17,31
CA,2020-03-18,26
CA,2020-03-19,27
CA,2020-03-20,33
CA,2020-03-21,24
CA,2020-03-22,18
CA,2020-03-23,29
CA,2020-03-24,24
CA,2020-03-25,25
CA,2020-03-26,45
CA,2020-03-27,35
CA,2020-03-28,32
CA,2020-03-29,22
CA,2020-03-30,39
CA,2020-03-31,35
CO,2020-02-01,0
CO,2020-02-02,6.5777777777777775
CO,2020-02-03,4.933333333333334
CO,2020-02-04,0
CO,2020-02-05,4.933333333333334
CO,2020-02-06,4.933333333333334
CO,2020-02-07,4.933333333333334
CO,2020-02-08,6.5777777777777775
CO,2020-02-09,6.5777777777777775
CO,2020-02-10,0
CO,2020-02-11,0
CO,2020-02-12,4.933333333333334
CO,2020-02-13,9.866666666666667
CO,2020-02-14,0
CO,2020-02-15,0
CO,2020-02-16,0
CO,2020-02-17,4.933333333333334
CO,2020-02-18,0
CO,2020-02-19,0
CO,2020-02-20,0
CO,2020-02-21,0
CO,2020-02-22,6.5777777777777775
CO,2020-02-23,0
CO,2020-02-24,0
CO,2020-02-25,0
CO,2020-02-26,0
CO,2020-02-27,0
CO,2020-02-28,0
CO,2020-02-29,6.5777777777777775
CO,2020-03-01,0
CO,2020-03-02,0
CO,2020-03-03,0
CO,2020-03-04,0
CO,2020-03-05,4.933333333333334
CO,2020-03-06,0
CO,2020-03-07,6.5777777777777775
CO,2020-03-08,0
CO,2020-03-09,0
CO,2020-03-10,0
CO,2020-03-11,0
CO,2020-03-12,4.933333333333334
CO,2020-03-13,4.933333333333334
CO,2020-03-14,11.511111111111111
CO,2020-03-15,0
CO,2020-03-16,16.444444444444443
CO,2020-03-17,98.66666666666666
CO,2020-03-18,62.48888888888889
CO,2020-03-19,55.91111111111111
CO,2020-03-20,87.15555555555555
CO,2020-03-21,69.06666666666666
CO,2020-03-22,50.977777777777774
CO,2020-03-23,55.91111111111111
CO,2020-03-24,42.75555555555555
CO,2020-03-25,70.71111111111111
CO,2020-03-26,121.68888888888888
CO,2020-03-27,95.37777777777778
CO,2020-03-28,62.48888888888889
CO,2020-03-29,47.68888888888889
CO,2020-03-30,57.55555555555555
CO,2020-03-31,52.62222222222222
CT,2020-02-01,0
CT,2020-02-02,4.444444444444445
CT,2020-02-03,3.5555555555555554
CT,2020-02-04,4.444444444444445
CT,2020-02-05,0
CT,2020-02-06,0
CT,2020-02-07,0
CT,2020-02-08,0
CT,2020-02-09,0
CT,2020-02-10,0
CT,2020-02-11,0
CT,2020-02-12,0
CT,2020-02-13,0
CT,2020-02-14,0
CT,2020-02-15,5.333333333333333
CT,2020-02-16,0
CT,2020-02-17,0
CT,2020-02-18,0
CT,2020-02-19,4.444444444444445
CT,2020-02-20,4.444444444444445
CT,2020-02-21,0
CT,2020-02-22,0
CT,2020-02-23,0
CT,2020-02-24,0
CT,2020-02-25,0
CT,2020-02-26,0
CT,2020-02-27,0
CT,2020-02-28,0
CT,2020-02-29,0
CT,2020-03-01,4.444444444444445
CT,2020-03-02,0
CT,2020-03-03,0
CT,2020-03-04,0
CT,2020-03-05,0
CT,2020-03-06,4.444444444444445
CT,2020-03-07,0
CT,2020-03-08,0
CT,2020-03-09,4.444444444444445
CT,2020-03-10,0
CT,2020-03-11,0
CT,2020-03-12,8
CT,2020-03-13,0
CT,2020-03-14,0
CT,2020-03-15,11.555555555555555
CT,2020-03-16,27.555555555555554
CT,2020-03-17,17.77777777777778
CT,2020-03-18,16
CT,2020-03-19,31.11111111111111
CT,2020-03-20,32
CT,2020-03-21,17.77777777777778
CT,2020-03-22,26.666666666666664
CT,2020-03-23,16
CT,2020-03-24,26.666666666666664
CT,2020-03-25,35.55555555555556
CT,2020-03-26,30.22222222222222
CT,2020-03-27,34.666666666666664
CT,2020-03-28,21.333333333333332
CT,2020-03-29,22.22222222222222
CT,2020-03-30,28.444444444444443
CT,2020-03-31,28.444444444444443
DC,2020-02-01,0
DC,2020-02-02,0
DC,2020-02-03,0
DC,2020-02-04,22.217391304347824
DC,2020-02-05,0
DC,2020-02-06,0
DC,2020-02-07,0
DC,2020-02-08,0
DC,2020-02-09,0
DC,2020-02-10,0
DC,2020-02-11,0
DC,2020-02-12,0
DC,2020-02-13,0
DC,2020-02-14,0
DC,2020-02-15,0
DC,2020-02-16,0
DC,2020-02-17,0
DC,2020-02-18,0
DC,2020-02-19,0
DC,2020-02-20,0
DC,2020-02-21,0
DC,2020-02-22,0
DC,2020-02-23,0
DC,2020-02-24,0
DC,2020-02-25,0
DC,2020-02-26,0
DC,2020-02-27,0
DC,2020-02-28,0
DC,2020-02-29,0
DC,2020-03-01,0
DC,2020-03-02,0
DC,2020-03-03,0
DC,2020-03-04,0
DC,2020-03-05,20.630434782608695
DC,2020-03-06,0
DC,2020-03-07,0
DC,2020-03-08,0
DC,2020-03-09,0
DC,2020-03-10,0
DC,2020-03-11,20.630434782608695
DC,2020-03-12,0
DC,2020-03-13,0
DC,2020-03-14,0
DC,2020-03-15,0
DC,2020-03-16,47.608695652173914
DC,2020-03-17,38.086956521739125
DC,2020-03-18,39.67391304347826
DC,2020-03-19,80.93478260869566
DC,2020-03-20,0
DC,2020-03-21,0
DC,2020-03-22,36.5
DC,2020-03-23,79.34782608695652
DC,2020-03-24,55.54347826086956
DC,2020-03-25,57.130434782608695
DC,2020-03-26,115.84782608695652
DC,2020-03-27,42.84782608695652
DC,2020-03-28,36.5
DC,2020-03-29,55.54347826086956
DC,2020-03-30,42.84782608695652
DC,2020-03-31,69.82608695652173
DE,2020-02-01,0
DE,2020-02-02,0
DE,2020-02-03,0
DE,2020-02-04,0
DE,2020-02-05,0
DE,2020-02-06,0
DE,2020-02-07,0
DE,2020-02-08,0
DE,2020-02-09,0
DE,2020-02-10,0
DE,2020-02-11,0
DE,2020-02-12,0
DE,2020-02-13,0
DE,2020-02-14,48.88888888888889
DE,2020-02-15,0
DE,2020-02-16,0
DE,2020-02-17,0
DE,2020-02-18,0
DE,2020-02-19,0
DE,2020-02-20,0
DE,2020-02-21,0
DE,2020-02-22,0
DE,2020-02-23,0
DE,2020-02-24,0
DE,2020-02-25,0
DE,2020-02-26,0
DE,2020-02-27,44.44444444444444
DE,2020-02-28,0
DE,2020-02-29,0
DE,2020-03-01,0
DE,2020-03-02,0
DE,2020-03-03,0
DE,2020-03-04,0
DE,2020-03-05,0
DE,2020-03-06,0
DE,2020-03-07,0
DE,2020-03-08,0
DE,2020-03-09,0
DE,2020-03-10,0
DE,2020-03-11,0
DE,2020-03-12,0
DE,2020-03-13,0
DE,2020-03-14,0
DE,2020-03-15,0
DE,2020-03-16,0
DE,2020-03-17,0
DE,2020-03-18,184.44444444444446
DE,2020-03-19,44.44444444444444
DE,2020-03-20,128.88888888888889
DE,2020-03-21,91.11111111111111
DE,2020-03-22,133.33333333333334
DE,2020-03-23,135.55555555555557
DE,2020-03-24,86.66666666666667
DE,2020-03-25,86.66666666666667
DE,2020-03-26,108.8888888888889
DE,2020-03-27,222.22222222222223
DE,2020-03-28,86.66666666666667
DE,2020-03-29,66.66666666666667
DE,2020-03-30,100
DE,2020-03-31,77.77777777777779
FL,2020-02-01,0.4855072463768116
FL,2020-02-02,0
FL,2020-02-03,1.603154305200341
FL,2020-02-04,0.4855072463768116
FL,2020-02-05,1.603154305200341
FL,2020-02-06,0.4855072463768116
FL,2020-02-07,1.603154305200341
FL,2020-02-08,0
FL,2020-02-09,0
FL,2020-02-10,0
FL,2020-02-11,0.9710144927536232
FL,2020-02-12,1.4565217391304348
FL,2020-02-13,0
FL,2020-02-14,1.603154305200341
FL,2020-02-15,1.603154305200341
FL,2020-02-16,0
FL,2020-02-17,0.4855072463768116
FL,2020-02-18,4.323955669224212
FL,2020-02-19,1.603154305200341
FL,2020-02-20,1.603154305200341
FL,2020-02-21,1.603154305200341
FL,2020-02-22,0
FL,2020-02-23,1.603154305200341
FL,2020-02-24,1.603154305200341
FL,2020-02-25,3.206308610400682
FL,2020-02-26,1.603154305200341
FL,2020-02-27,3.206308610400682
FL,2020-02-28,1.603154305200341
FL,2020-02-29,0
FL,2020-03-01,0
FL,2020-03-02,1.603154305200341
FL,2020-03-03,2.0886615515771525
FL,2020-03-04,3.206308610400682
FL,2020-03-05,2.0886615515771525
FL,2020-03-06,0.9710144927536232
FL,2020-03-07,1.603154305200341
FL,2020-03-08,0
FL,2020-03-09,0
FL,2020-03-10,0.9710144927536232
FL,2020-03-11,0.4855072463768116
FL,2020-03-12,1.603154305200341
FL,2020-03-13,4.809462915601023
FL,2020-03-14,0.9710144927536232
FL,2020-03-15,0
FL,2020-03-16,11.222080136402388
FL,2020-03-17,13.79624893435635
FL,2020-03-18,15.738277919863597
FL,2020-03-19,31.284313725490197
FL,2020-03-20,40.60997442455243
FL,2020-03-21,44.109548167092925
FL,2020-03-22,30.505541346973573
FL,2020-03-23,52.46419437340154
FL,2020-03-24,43.3307757885763
FL,2020-03-25,42.84526854219949
FL,2020-03-26,96.23486786018755
FL,2020-03-27,72.37979539641944
FL,2020-03-28,73.15856777493606
FL,2020-03-29,50.52216538789429
FL,2020-03-30,78.89343563512361
FL,2020-03-31,80.68883205456096
GA,2020-02-01,0
GA,2020-02-02,0
GA,2020-02-03,3.5319693094629154
GA,2020-02-04,1.6521739130434783
GA,2020-02-05,0
GA,2020-02-06,0
GA,2020-02-07,1.7280477408354646
GA,2020-02-08,0
GA,2020-02-09,0
GA,2020-02-10,0.8260869565217391
GA,2020-02-11,2.1410912190963343
GA,2020-02-12,0
GA,2020-02-13,1.7280477408354646
GA,2020-02-14,0
GA,2020-02-15,0
GA,2020-02-16,0
GA,2020-02-17,0
GA,2020-02-18,1.7280477408354646
GA,2020-02-19,0
GA,2020-02-20,0
GA,2020-02-21,0
GA,2020-02-22,2.63000852514919
GA,2020-02-23,0
GA,2020-02-24,0
GA,2020-02-25,0
GA,2020-02-26,1.7280477408354646
GA,2020-02-27,0
GA,2020-02-28,0.8260869565217391
GA,2020-02-29,0
GA,2020-03-01,2.63000852514919
GA,2020-03-02,0
GA,2020-03-03,3.0430520034100597
GA,2020-03-04,1.2391304347826086
GA,2020-03-05,0
GA,2020-03-06,0
GA,2020-03-07,0
GA,2020-03-08,0
GA,2020-03-09,1.7280477408354646
GA,2020-03-10,0
GA,2020-03-11,2.0652173913043477
GA,2020-03-12,0.41304347826086957
GA,2020-03-13,1.7280477408354646
GA,2020-03-14,2.4782608695652173
GA,2020-03-15,2.1410912190963343
GA,2020-03-16,6.086104006820119
GA,2020-03-17,18.747229326513214
GA,2020-03-18,18.18243819266837
GA,2020-03-19,29.94160272804774
GA,2020-03-20,39.37425404944587
GA,2020-03-21,20.964194373401536
GA,2020-03-22,17.01918158567775
GA,2020-03-23,34.527280477408354
GA,2020-03-24,35.42924126172208
GA,2020-03-25,55.64322250639386
GA,2020-03-26,61.088661551577154
GA,2020-03-27,60.52387041773231
GA,2020-03-28,50.155583972719526
GA,2020-03-29,34.375532821824386
GA,2020-03-30,57.48081841432225
GA,2020-03-31,64.62063086104007
HI,2020-02-01,0
HI,2020-02-02,0
HI,2020-02-03,0
HI,2020-02-04,0
HI,2020-02-05,0
HI,2020-02-06,0
HI,2020-02-07,0
HI,2020-02-08,0
HI,2020-02-09,0
HI,2020-02-10,0
HI,2020-02-11,0
HI,2020-02-12,0
HI,2020-02-13,0
HI,2020-02-14,0
HI,2020-02-15,0
HI,2020-02-16,0
HI,2020-02-17,0
HI,2020-02-18,0
HI,2020-02-19,10.144927536231883
HI,2020-02-20,0
HI,2020-02-21,32.4381926683717
HI,2020-02-22,0
HI,2020-02-23,0
HI,2020-02-24,0
HI,2020-02-25,0
HI,2020-02-26,0
HI,2020-02-27,31.71355498721228
HI,2020-02-28,0
HI,2020-02-29,0
HI,2020-03-01,0
HI,2020-03-02,0
HI,2020-03-03,10.144927536231883
HI,2020-03-04,0
HI,2020-03-05,0
HI,2020-03-06,0
HI,2020-03-07,0
HI,2020-03-08,0
HI,2020-03-09,0
HI,2020-03-10,0
HI,2020-03-11,31.71355498721228
HI,2020-03-12,0
HI,2020-03-13,0
HI,2020-03-14,0
HI,2020-03-15,11.594202898550725
HI,2020-03-16,0
HI,2020-03-17,10.144927536231883
HI,2020-03-18,86.10400682011935
HI,2020-03-19,268.54219948849106
HI,2020-03-20,93.17988064791135
HI,2020-03-21,75.31969309462916
HI,2020-03-22,66.41091219096334
HI,2020-03-23,100.21312872975277
HI,2020-03-24,87.68115942028986
HI,2020-03-25,57.07587382779199
HI,2020-03-26,99.27536231884058
HI,2020-03-27,161.2531969309463
HI,2020-03-28,98.84910485933504
HI,2020-03-29,109.2924126172208
HI,2020-03-30,41.30434782608695
HI,2020-03-31,129.24126172208014
IA,2020-02-01,0
IA,2020-02-02,0
IA,2020-02-03,17.69811320754717
IA,2020-02-04,18.962264150943394
IA,2020-02-05,10.11320754716981
IA,2020-02-06,0
IA,2020-02-07,0
IA,2020-02-08,0
IA,2020-02-09,0
IA,2020-02-10,0
IA,2020-02-11,10.11320754716981
IA,2020-02-12,0
IA,2020-02-13,10.11320754716981
IA,2020-02-14,0
IA,2020-02-15,0
IA,2020-02-16,12.641509433962263
IA,2020-02-17,20.22641509433962
IA,2020-02-18,0
IA,2020-02-19,10.11320754716981
IA,2020-02-20,10.11320754716981
IA,2020-02-21,0
IA,2020-02-22,0
IA,2020-02-23,12.641509433962263
IA,2020-02-24,0
IA,2020-02-25,0
IA,2020-02-26,0
IA,2020-02-27,10.11320754716981
IA,2020-02-28,0
IA,2020-02-29,0
IA,2020-03-01,0
IA,2020-03-02,0
IA,2020-03-03,0
IA,2020-03-04,0
IA,2020-03-05,10.11320754716981
IA,2020-03-06,0
IA,2020-03-07,0
IA,2020-03-08,0
IA,2020-03-09,0
IA,2020-03-10,20.22641509433962
IA,2020-03-11,0
IA,2020-03-12,0
IA,2020-03-13,0
IA,2020-03-14,0
IA,2020-03-15,0
IA,2020-03-16,20.22641509433962
IA,2020-03-17,77.11320754716981
IA,2020-03-18,48.0377358490566
IA,2020-03-19,51.83018867924528
IA,2020-03-20,64.47169811320754
IA,2020-03-21,50.56603773584905
IA,2020-03-22,54.35849056603773
IA,2020-03-23,74.58490566037736
IA,2020-03-24,74.58490566037736
IA,2020-03-25,68.26415094339622
IA,2020-03-26,34.13207547169811
IA,2020-03-27,45.50943396226415
IA,2020-03-28,20.22641509433962
IA,2020-03-29,82.16981132075472
IA,2020-03-30,84.69811320754717
IA,2020-03-31,74.58490566037736
ID,2020-02-01,0
ID,2020-02-02,0
ID,2020-02-03,0
ID,2020-02-04,0
ID,2020-02-05,0
ID,2020-02-06,0
ID,2020-02-07,20.308610400682014
ID,2020-02-08,0
ID,2020-02-09,0
ID,2020-02-10,7.442028985507247
ID,2020-02-11,0
ID,2020-02-12,0
ID,2020-02-13,0
ID,2020-02-14,0
ID,2020-02-15,0
ID,2020-02-16,0
ID,2020-02-17,0
ID,2020-02-18,0
ID,2020-02-19,0
ID,2020-02-20,0
ID,2020-02-21,0
ID,2020-02-22,0
ID,2020-02-23,0
ID,2020-02-24,0
ID,2020-02-25,0
ID,2020-02-26,18.618499573742543
ID,2020-02-27,0
ID,2020-02-28,0
ID,2020-02-29,0
ID,2020-03-01,0
ID,2020-03-02,0
ID,2020-03-03,0
ID,2020-03-04,0
ID,2020-03-05,0
ID,2020-03-06,0
ID,2020-03-07,0
ID,2020-03-08,0
ID,2020-03-09,18.046035805626598
ID,2020-03-10,0
ID,2020-03-11,0
ID,2020-03-12,0
ID,2020-03-13,0
ID,2020-03-14,0
ID,2020-03-15,0
ID,2020-03-16,0
ID,2020-03-17,0
ID,2020-03-18,20.36317135549872
ID,2020-03-19,42.41645353793692
ID,2020-03-20,20.36317135549872
ID,2020-03-21,40.61722080136403
ID,2020-03-22,0
ID,2020-03-23,65.45098039215686
ID,2020-03-24,13.73913043478261
ID,2020-03-25,71.74808184143222
ID,2020-03-26,108.93052003410061
ID,2020-03-27,81.75234441602728
ID,2020-03-28,18.618499573742543
ID,2020-03-29,59.86274509803922
ID,2020-03-30,39.58141517476556
ID,2020-03-31,40.53537936913896
IL,2020-02-01,0
IL,2020-02-02,2.6792452830188678
IL,2020-02-03,2.6792452830188678
IL,2020-02-04,4.018867924528301
IL,2020-02-05,0
IL,2020-02-06,2.6792452830188678
IL,2020-02-07,4.018867924528301
IL,2020-02-08,2.6792452830188678
IL,2020-02-09,0
IL,2020-02-10,2.6792452830188678
IL,2020-02-11,2.6792452830188678
IL,2020-02-12,2.6792452830188678
IL,2020-02-13,4.018867924528301
IL,2020-02-14,4.018867924528301
IL,2020-02-15,2.6792452830188678
IL,2020-02-16,2.6792452830188678
IL,2020-02-17,2.6792452830188678
IL,2020-02-18,4.018867924528301
IL,2020-02-19,2.6792452830188678
IL,2020-02-20,4.018867924528301
IL,2020-02-21,6.69811320754717
IL,2020-02-22,0
IL,2020-02-23,2.6792452830188678
IL,2020-02-24,0
IL,2020-02-25,1.3396226415094339
IL,2020-02-26,2.6792452830188678
IL,2020-02-27,6.69811320754717
IL,2020-02-28,2.6792452830188678
IL,2020-02-29,0
IL,2020-03-01,2.6792452830188678
IL,2020-03-02,2.6792452830188678
IL,2020-03-03,2.6792452830188678
IL,2020-03-04,1.3396226415094339
IL,2020-03-05,5.3584905660377355
IL,2020-03-06,2.6792452830188678
IL,2020-03-07,5.3584905660377355
IL,2020-03-08,0
IL,2020-03-09,5.3584905660377355
IL,2020-03-10,2.6792452830188678
IL,2020-03-11,5.3584905660377355
IL,2020-03-12,2.6792452830188678
IL,2020-03-13,1.3396226415094339
IL,2020-03-14,6.69811320754717
IL,2020-03-15,14.735849056603772
IL,2020-03-16,33.490566037735846
IL,2020-03-17,33.490566037735846
IL,2020-03-18,56.264150943396224
IL,2020-03-19,50.90566037735849
IL,2020-03-20,65.64150943396226
IL,2020-03-21,45.54716981132075
IL,2020-03-22,48.22641509433962
IL,2020-03-23,72.33962264150944
IL,2020-03-24,65.64150943396226
IL,2020-03-25,60.283018867924525
IL,2020-03-26,95.11320754716981
IL,2020-03-27,79.0377358490566
IL,2020-03-28,73.67924528301886
IL,2020-03-29,50.90566037735849
IL,2020-03-30,79.0377358490566
IL,2020-03-31,88.41509433962264
IN,2020-02-01,0
IN,2020-02-02,16.9811320754717
IN,2020-02-03,0
IN,2020-02-04,7.547169811320755
IN,2020-02-05,7.547169811320755
IN,2020-02-06,7.547169811320755
IN,2020-02-07,7.547169811320755
IN,2020-02-08,0
IN,2020-02-09,0
IN,2020-02-10,13.20754716981132
IN,2020-02-11,7.547169811320755
IN,2020-02-12,0
IN,2020-02-13,7.547169811320755
IN,2020-02-14,11.320754716981131
IN,2020-02-15,0
IN,2020-02-16,0
IN,2020-02-17,7.547169811320755
IN,2020-02-18,0
IN,2020-02-19,0
IN,2020-02-20,13.20754716981132
IN,2020-02-21,7.547169811320755
IN,2020-02-22,0
IN,2020-02-23,0
IN,2020-02-24,7.547169811320755
IN,2020-02-25,7.547169811320755
IN,2020-02-26,5.660377358490566
IN,2020-02-27,0
IN,2020-02-28,0
IN,2020-02-29,0
IN,2020-03-01,7.547169811320755
IN,2020-03-02,0
IN,2020-03-03,0
IN,2020-03-04,7.547169811320755
IN,2020-03-05,0
IN,2020-03-06,0
IN,2020-03-07,7.547169811320755
IN,2020-03-08,7.547169811320755
IN,2020-03-09,0
IN,2020-03-10,13.20754716981132
IN,2020-03-11,7.547169811320755
IN,2020-03-12,0
IN,2020-03-13,7.547169811320755
IN,2020-03-14,0
IN,2020-03-15,7.547169811320755
IN,2020-03-16,47.16981132075472
IN,2020-03-17,79.24528301886792
IN,2020-03-18,71.69811320754717
IN,2020-03-19,77.35849056603773
IN,2020-03-20,118.86792452830188
IN,2020-03-21,75.47169811320755
IN,2020-03-22,81.13207547169812
IN,2020-03-23,145.28301886792454
